'ID_CLIENTE';'NOME_ALTERNATIVO';'END_CIDADE';'END_UF';'STATUS'
6419;'UHE';'Igarapava';'SP';'C'
6420;'BELLA_NATURA';'SERRA';'ES';'C'
6421;'DESTILARIAS';'São Paulo';'SP';'A'
6422;'LERNER';'RECIFE';'PE';'C'
6423;'VIACAO_JACAREI';'São José dos Campos';'SP';'A'
6424;'FERNORTE';'Manaus';'AM';'C'
6425;'EDCONTROL';'MACAE';'RJ';'C'
6426;'NEWLONG';'São Paulo';'SP';'C'
6427;'SABESP/PEDRA_BRANCA';'SAO PAULO';'SP';'A'
6428;'FUNDESTE';'CHAPECO';'SC';'A'
6431;'FANEM';'GUARULHOS';'SP';'A'
6432;'BEVILACQUA/PAULO';'SAO PAULO';'SP';'C'
6433;'MAIOLINO';'RIO DE JANEIRO';'RJ';'C'
6434;'DIACEL_COM_IMP';'SAO PAULO';'SP';'C'
6435;'POLAND';'DUQUE DE CAXIAS';'RJ';'A'
6436;'FERREIRA/CAMPOS';'BELO HORIZONTE';'MG';'C'
6437;'SUPERZINCO';'CAMPINAS';'SP';'C'
6438;'IMBE_IND_ESTAMPOS';'São Paulo';'SP';'A'
6439;'MAIRA';'PORTO ALEGRE';'RS';'C'
6440;'EMAN/CONSULTORIA';'São José dos Campos';'SP';'A'
6442;'SANEAMENTO/JUNDIAI';'JUNDIAI';'SP';'C'
6443;'PREF_M_JOANOPOLIS';'JOANOPOLIS';'SP';'A'
6444;'FUND_ONCOCENTRO_SP';'SAO PAULO';'SP';'C'
6445;'MILENIA/LONDRINA/ADAMA';'LONDRINA';'PR';'A'
6446;'UFPEL/2';'PELOTAS';'RS';'A'
6447;'PARA_PIGMENTO_PA';'IPIXUNA DO PARA';'PA';'C'
6448;'SOCON';'BELO HORIZONTE';'MG';'C'
6449;'TRANSITIONS';'Sumaré';'SP';'A'
6450;'OMTEK_IND_COM';'IRACEMAPOLIS';'SP';'C'
6451;'SERPAL_ENG_CONST';'SAO PAULO';'SP';'A'
6452;'CONSTHRUIR';'SAO PAULO';'SP';'C'
6453;'MENDES/VIVIANE';'SAO PAULO';'SP';'C'
6454;'ARATANGY/EDUARDO';'SAO PAULO';'SP';'C'
6455;'ENGELHARD';'SAO CAETANO DO SUL';'SP';'A'
6456;'ESC_DOM_ANGELO';'BUJARU';'PA';'A'
6457;'KOGAN';'SAO PAULO';'SP';'C'
6458;'FAMESP';'BOTUCATU';'SP';'A'
6459;'NAKAIE';'SAO PAULO';'SP';'C'
6460;'BAXTER/SP3';'SAO PAULO';'SP';'C'
6461;'INST_EUV_LUDI';'Florianópolis';'SC';'A'
6462;'ENERGIA/NUCLEAR';'SAO PAULO';'SP';'A'
6464;'FUND_SOUTO_VIDIGAL';'SAO PAULO';'SP';'A'
6465;'MALHEIROS';'SAO PAULO';'SP';'C'
6466;'GERENCO';'SAO PAULO';'SP';'A'
6467;'PREF_MUN_PARAUAPEBAS';'PARAUAPEBAS';'PA';'C'
6468;'LF';'SÃO PAULO';'SP';'C'
6470;'GRANJA_SHINTAKU';'MARILIA';'SP';'A'
6471;'HOSPITAL/GERAL';'SAO PAULO';'SP';'A'
6472;'CELAC';'SAO PAULO';'SP';'C'
6474;'OPUS_EMPREITEIRA';'BARRA DO PIRAI';'SP';'C'
6475;'BISFARMA';'Pedreira';'SP';'C'
6476;'PETER/CHEMICAL';'NOVO HAMBURGO';'RS';'C'
6477;'SIQUARA';'RIO DE JANEIRO';'RJ';'C'
6478;'CAPITAL_PLAZA';'SAO PAULO';'SP';'C'
6480;'UNESP/BAURU';'BAURU';'SP';'A'
6481;'MARECO';'MACAPA';'AP';'C'
6482;'NORTOX/SP';'SAO PAULO';'SP';'A'
6484;'GELOKO_SORVETES';'SOMBRIO';'SC';'C'
6485;'MESSER';'SAO PAULO';'SP';'A'
6486;'KERRY';'TRES CORACOES';'MG';'C'
6487;'NIEMEYER/CLAUDIO';'SAO JOSE DOS CAMPOS';'SP';'C'
6488;'TAN_QUIMICA';'SAO PAULO';'SP';'C'
6489;'MINERACAO_SAO_JOAO';'QUELUZ';'SP';'A'
6490;'YAKULT/SP';'SANTO ANDRE';'SP';'A'
6491;'SERT';'RECIFE';'PE';'C'
6492;'COL_HUMBOLDT';'SAO PAULO';'SP';'A'
6493;'QUALYTA_LAB_EQ_LAB';'Rio de Janeiro';'RJ';'A'
6494;'CRIMINALISTICA/ARAR';'ARARAQUARA';'SP';'A'
6495;'MENINO_JESUS';'RECIFE';'PE';'C'
6496;'TEXACO';'GUARAPUAVA';'PR';'C'
6497;'FUJI_FLORA';'ATIBAIA';'SP';'C'
6498;'PANTANAL/ENERGIA';'CUIABA';'MT';'C'
6499;'CETESB_CUBATAO';'CUBATAO';'SP';'A'
6501;'CEVAL/SEARA';'Seara';'SC';'A'
6502;'PRODELYN';'SOROCABA';'SP';'C'
6503;'CENIBRA';'IPATINGA';'MG';'A'
6504;'MARILIA_ANDRADE';'SAO LUIS';'MA';'C'
6505;'PERFETTI';'VINHEDO';'SP';'A'
6506;'ZFS';'EMBU';'SP';'C'
6507;'PETROQUIMICA/TRIUNFO';'TRIUNFO';'RS';'C'
6508;'UNIMED/DF';'Brasília';'DF';'C'
6511;'FATIBELLO';'SAO CARLOS';'SP';'A'
6512;'EUROBRONZE';'Itaquaquecetuba';'SP';'C'
6513;'WINDFALL';'CAMPINAS';'SP';'C'
6514;'VANIA_KYRIAKOS';'SAO PAULO';'SP';'C'
6516;'MONFAB';'LAURO DE FREITAS';'BA';'A'
6517;'COL_OFELIA';'SAO PAULO';'SP';'C'
6518;'USINA/ITAIPU';'Foz do Iguaçu';'PR';'A'
6519;'UNIMED/BAURU';'Bauru';'SP';'C'
6520;'ESTATICA_ENG_PROJ';'Sao Paulo';'SP';'C'
6521;'VPR/TUBULACOES';'VINHEDO';'SP';'C'
6522;'GESSY/VALINHOS4';'VALINHOS';'SP';'C'
6523;'UNION/QUIMICA';'EMBU-GUACU';'SP';'C'
6524;'EINSTEIN';'SÃO PAULO';'SP';'C'
6526;'BIONATA';'STA BARBARA D'' OESTE';'SP';'C'
6527;'ITAQUERENSE';'São Paulo';'SP';'A'
6528;'SOLINTEC';'Rio de Janeiro';'RJ';'C'
6529;'COOPERSUCAR/LIMEIRA';'Limeira';'SP';'C'
6530;'PALL';'DIADEMA';'SP';'C'
6531;'FAAP/CONSOLACAO';'SAO PAULO';'SP';'C'
6532;'SUCEN/SP';'SAO PAULO';'SP';'C'
6533;'ESP_PISO_INDUSTRIAL';'COSMOPOLIS';'SP';'C'
6534;'PESQUISA/EXPERIMENT';'SÃO PAULO';'SP';'C'
6536;'LABORTEM';'SÃO BERNARDO DO CAMPO';'SP';'C'
6537;'UNIDADE/PESQUIA';'SÃO PAULO';'SP';'C'
6538;'TATIANA';'SÃO PAULO';'SP';'C'
6539;'ARAMAR';'Ipero';'SP';'C'
6540;'CRQ/SP';'SAO PAULO';'SP';'C'
6541;'MCT/BRASILIA';'DISTRITO FEDERAL';'DF';'C'
6542;'QUIMIGEL';'TABOÃO DA SERRA';'SP';'C'
6543;'CARGILL_MAIRINQUE';'MAIRINQUE';'SP';'A'
6544;'GYARFAS';'Sao Paulo';'SP';'C'
6545;'PARATI';'SÃO LORENÇO DO OESTE';'SC';'C'
6546;'PMSP/ALIMENTOS';'SAO PAULO';'SP';'C'
6547;'ADDAGE';'RIO DE JANEIRO';'RJ';'C'
6548;'SOLUTIA';'SAO JOSE DOS CAMPOS';'SP';'C'
6549;'AMAZONAS';'PAULINIA';'SP';'C'
6550;'ASSOC_SARAH_DF';'BRASILIA';'DF';'A'
6551;'UNIVERSIDADE_ESTADUAL_/MARINGA';'MARINGA';'PR';'A'
6552;'FARMA_FORMULA';'CUIABA';'MT';'C'
6553;'ARAUJO/CONSULTORIA';'SAO CAETANO DO SUL';'SP';'C'
6554;'FLESHTEL';'GOIANIA';'GO';'C'
6555;'CIA_ALBERTINA';'SERTAOZINHO';'SP';'C'
6557;'PLASTIPAC';'PAULINIA';'SP';'C'
6558;'BAIENCE';'DUQUE DE CAXIAS';'RJ';'C'
6559;'CITROSUCO/LIMEIRA';'LIMEIRA';'SP';'C'
6560;'MICROSAL';'CAPIVARI';'SP';'C'
6561;'ACEBRAS';'PIRACICABA';'SP';'C'
6562;'BUTILAMIL';'PIRACICABA';'SP';'C'
6563;'PREMA';'RIO CLARO';'SP';'C'
6564;'PROD_QUIM_GUACU';'ESTIVA GERBI';'SP';'C'
6565;'IGARATIBA_EMBALAGENS';'ELIAS FAUSTO';'SP';'C'
6566;'REALEIRA';'Botucatu';'SP';'A'
6567;'BIOSANA';'HORTOLANDIA';'SP';'C'
6568;'GLENAYRE';'SAO PAULO';'SP';'C'
6569;'ASSOC_POLITECNICA';'POCOS DE CALDAS';'MG';'C'
6570;'USINA_IRACEMA';'IRACEMAPOLIS';'SP';'A'
6571;'FUND_OCTAVIO_BASTOS';'SAO JOAO DA BOA VISTA';'SP';'C'
6572;'COGUMELO';'Rio de Janeiro';'RJ';'A'
6573;'VECO';'CAMPINAS';'SP';'C'
6576;'UNIP/RIBEIRAO_PRETO';'RIBEIRAO PRETO';'SP';'C'
6577;'CELTINS';'PALMAS';'TO';'C'
6578;'IS/SP';'SAO PAULO';'SP';'C'
6579;'KIBON/BROOKLIN';'SAO PAULO';'SP';'C'
6580;'ARRUDA/ROSELAINE';'SAO PAULO';'SP';'C'
6581;'CLIMATERIUM';'RIBEIRÃO PRETO';'SP';'C'
6582;'BIBLIOTECA_NACIONAL';'RIO DE JANEIRO';'RJ';'A'
6583;'BEBIDAS_POTY';'POTIRENDABA';'SP';'C'
6584;'NUTRILATINA_LABORATORIOS';'CURITIBA';'PR';'A'
6585;'CROMEX_S/A';'SAO PAULO';'SP';'A'
6586;'BUSANI/SILVIA';'CAMPINAS';'SP';'C'
6587;'SILVIA_SATIKO_MAEDA';'CURITIBA';'PR';'C'
6588;'CBD';'SAO PAULO';'SP';'C'
6589;'N_NOTARI';'SAO PAULO';'SP';'C'
6590;'LABORATORIOMICROBIO';'CAMPINAS';'SP';'C'
6591;'LABMICROBIOLOGIA';'CAMPINAS';'SP';'C'
6592;'LEINER_DAVIS';'COTIA';'SP';'C'
6593;'COORD_DEFESA_AGROP';'CAMPINAS';'SP';'C'
6594;'SILO';'RIO DE JANEIRO';'RJ';'C'
6595;'CCL';'Campinas';'SP';'A'
6596;'DAGRANJA';'SAO JOSE DO RIO PRETO';'SP';'C'
6597;'SILVA/ELIS';'VOTUPORANGA';'SP';'C'
6598;'ABINEE/SINAEES';'SAO PAULO';'SP';'C'
6600;'MADRE_IVA';'COTIA';'SP';'C'
6601;'REFRIG_CAXIAS';'RIO DE JANEIRO';'RJ';'C'
6602;'KAISEN';'SAO PAULO';'SP';'C'
6603;'ANCOM';'FORTALEZA';'CE';'C'
6605;'GESSY/MG';'PATOS DE MINAS';'MG';'C'
6606;'GOLDEN_FRUIT';'DOMINGOS MARTINS';'ES';'C'
6607;'SANTA_LUCIA';'RIO DE JANEIRO';'RJ';'C'
6608;'SAUDE/BELEZA';'OSASCO';'SP';'C'
6610;'LEXCO';'SAO PAULO';'SP';'C'
6611;'A_D_ARQUITETURA';'Vitoria';'ES';'C'
6612;'LOTUS';'SAO PAULO';'SP';'C'
6613;'ESTEVES/CRISTINA';'SUZANO';'SP';'C'
6614;'RENNER';'GRAVATAI';'SP';'C'
6615;'TETRAPAK_PONTAGROSSA_PR';'PONTA GROSSA';'PR';'A'
6616;'VEGA';'CAMPINA GRANDE';'PB';'C'
6617;'VG_IND_COM';'SANTO ANDRE';'SP';'C'
6618;'COSTA/MARIA';'SAO PAULO';'SP';'C'
6619;'VULCAFLEX';'UBERLANDIA';'MG';'C'
6620;'INST_BRAS_SIDERURGIA';'Rio de Janeiro';'RJ';'C'
6621;'CAS';'SAO PAULO';'SP';'C'
6622;'ALBA/LAB';'RECIFE';'PE';'C'
6623;'SEAQUIST';'ITAPEVI';'SP';'A'
6624;'DRYCO_PROD_QUIM';'OSASCO';'SP';'C'
6625;'MACHADO/EDICLEY';'SAO PAULO';'SP';'C'
6626;'CORDEIRO/MOACYR';'SAO PAULO';'SP';'C'
6627;'COSTA/ANDREA';'CAMPINAS';'SP';'C'
6628;'NILTON_LINS';'MANAUS';'AM';'A'
6629;'ERGO_ENGENHARIA';'BARUERI';'SP';'A'
6630;'SJF_ENGENHARIA';'PORTO ALEGRE';'RS';'C'
6631;'PLAN_ARQUITETURA';'Sao Paulo';'SP';'C'
6632;'SECHAUS/VANESSA';'SAO PAULO';'SP';'C'
6633;'HOSP_REG_V_RIBEIRA';'PARIQUERA-ACU';'SP';'A'
6634;'OBER';'Nova Odessa';'SP';'A'
6635;'SIGMA_DETONICA';'PINDAMONHANGABA';'SP';'C'
6636;'CEPA';'Belém';'PA';'C'
6637;'TECMACHINE';'Rio Claro';'SP';'C'
6638;'ITAQUA/SP';'SAO PAULO';'SP';'C'
6639;'SILMI';'SAO PAULO';'SP';'C'
6640;'AKROS';'JOINVILLE';'SC';'C'
6641;'MUNDIAL_EQUIPAMENTOS';'COTIA';'SP';'C'
6642;'MINER_TABOCA_PITINGA';'PRESIDENTE FIGUEIREDO';'AM';'A'
6643;'BUTI_DOG';'SAO PAULO';'SP';'C'
6644;'BOTANNICA';'CURITIBA';'PR';'C'
6645;'TREVES';'PINHAIS';'PR';'C'
6646;'BRITTORRES';'NITEROI';'RJ';'C'
6647;'PPS/ENGENHARIA';'SÃO PAULO';'SP';'C'
6648;'INST_BUCAL_WALTER_TO';'SAO PAULO';'SP';'C'
6649;'FLINT_INK/OSASCO';'OSASCO';'SP';'C'
6650;'ANK_ALGAR';'CAMPINAS';'SP';'C'
6651;'DIASORIN/JUNDIAI';'JUNDIAI';'SP';'C'
6652;'PITANGUEIRAS';'PITANGUEIRAS';'SP';'A'
6654;'HIDROPESQUISA';'SAO PAULO';'SP';'C'
6655;'DELTA_MED';'SAO PAULO';'SP';'C'
6656;'BARBARASS_COMERCIAL';'JACAREI';'SP';'A'
6657;'CORE/SP';'SAO PAULO';'SP';'C'
6659;'NUTRITEST';'MANAUS';'AM';'A'
6661;'VIDROPEL';'Pelotas';'RS';'A'
6662;'RAZZOLINI/MARIA';'São Paulo';'SP';'C'
6663;'ELF/RIO_CLARO';'RIO CLARO';'SP';'C'
6664;'UNIDAVI';'RIO DO SUL';'SC';'A'
6666;'ALMEIDA/MARELISA';'SAO PAULO';'SP';'C'
6667;'SUCOS_DEL_VALLE';'AMERICANA';'SP';'A'
6668;'BREMIL';'Arroio do Meio';'RS';'A'
6669;'CK_LEICA';'Sao Paulo';'SP';'A'
6670;'DU_PONT_CORIAN';'BARUERI';'SP';'C'
6671;'DU_PONT_SONTARA';'BARUERI';'SP';'C'
6672;'STEQ';'SAO PAULO';'SP';'A'
6673;'HIDROMAR';'CUBATAO';'SP';'A'
6674;'VNU';'SAO PAULO';'SP';'C'
6675;'TI-BRASIL';'SAO JOSE DOS CAMPOS';'SP';'A'
6676;'PHAPOL';'CAMPINAS';'SP';'C'
6677;'UNIV_FRANCA';'Franca';'SP';'A'
6678;'JM_TECHNOLOGIES';'SAO BERNARDO DO CAMPO';'SP';'C'
6679;'CENTRO_REC_TECNOL_TO';'ARAGUAINA';'TO';'C'
6687;'PASQUALINI';'SAO PAULO';'SP';'C'
6688;'NEW_PRIMER';'CAMPINAS';'SP';'C'
6689;'FL_BRASIL';'CONTAGEM';'MG';'A'
6690;'SENAI/MOOCA';'SÃO PAULO';'SP';'C'
6691;'CYANAMID/RIO_JANEIRO';'RIO DE JANEIRO';'RJ';'C'
6692;'LATINOFARMA_COTIA';'Cotia';'SP';'A'
6693;'SERV_AUTON_AGUA_PE';'RIBEIRAO';'PE';'C'
6694;'LIQUID/DUQUE_CAXIAS';'DUQUE DE CAXIAS';'RJ';'C'
6695;'MARCONI';'Piracicaba';'SP';'A'
6696;'CHLOROPHYLLA';'QUATRO BARRAS';'PR';'A'
6697;'NORTE_PAULISTA';'BEBEDOURO';'SP';'A'
6698;'XEROX/MANAUS';'Manaus';'AM';'A'
6699;'BELCOOK/SP';'SAO PAULO';'SP';'C'
6701;'BECHTEL';'SAO PAULO';'SP';'C'
6702;'COONAI_COOP_NACIONAL';'SANTO ANDRE';'SP';'C'
6703;'USP/IQ3';'SÃO PAULO';'SP';'C'
6704;'RZ_SERVICOS';'SAO PAULO';'SP';'C'
6705;'CRAY_VALLEY';'Taboao da Serra';'SP';'A'
6706;'INST_MOREIRA_SALLES';'SAO PAULO';'SP';'A'
6707;'ECOPUR_PROD_QUIM';'JUNDIAI';'SP';'A'
6708;'SS_ALIMENTOS';'FORTALEZA';'CE';'C'
6709;'SOLUFARMA';'RIO DE JANEIRO';'RJ';'C'
6710;'PM/SAOPAULO1';'SAO PAULO';'SP';'C'
6712;'MAESTER';'GUARATINGUETA';'SP';'C'
6713;'ITP';'SAO PAULO';'SP';'C'
6714;'FRANCISCO/RONALDO';'MANAUS';'AM';'C'
6715;'PROMON/ELETRONICA';'SAO PAULO';'SP';'C'
6716;'DROG_OURO_VERDE';'ASSIS';'SP';'C'
6717;'MAYOR';'Governador Valadares';'MG';'A'
6718;'GUARANY_IND_COM';'Itu';'SP';'A'
6719;'SP/ALPARGATAS';'SAO PAULO';'SP';'C'
6720;'CIA_FIACAO_GUARA';'SAO PAULO';'SP';'C'
6722;'MEDICINA/SP3';'SAO PAULO';'SP';'C'
6723;'SOL/AMERICA';'CAIERAS';'SP';'A'
6724;'CAL/CRUZ';'Formiga';'MG';'A'
6725;'BROSS_CONSULTORIA_ARQ';'São Paulo';'SP';'A'
6726;'AGUAS/PRATAS';'AGUAS DAS PRATAS';'SP';'A'
6727;'VITALAB';'Serra';'ES';'A'
6728;'DACCACHE/NETO';'SAO PAULO';'SP';'C'
6729;'KENJI';'SAO JOSE DOS PINHAIS';'PR';'A'
6730;'PLAJAX';'BAURU';'SP';'C'
6731;'MASCIA';'Caxias do Sul';'RS';'A'
6732;'ISC_KOLM';'SAO PAULO';'SP';'C'
6733;'HERTAPE';'BELO HORIZONTE';'MG';'C'
6734;'POLO/VARGINHA';'Varginha';'MG';'A'
6735;'ENOMURA/MOTOO';'SAO PAULO';'SP';'C'
6736;'PRO_PISCINAS';'CAJAMAR';'SP';'C'
6737;'PROMON_ENGENHARIA';'SAO PAULO';'SP';'A'
6738;'PEPSI/AMAZONIA';'MANAUS';'AM';'C'
6740;'HANS/SP';'SAO PAULO';'SP';'A'
6741;'GERBRAS/DIADEMA';'DIADEMA';'SP';'A'
6742;'POINTER';'MANAUS';'AM';'C'
6743;'LEME_LABORATORIOS';'Salvador';'BA';'A'
6744;'CESAR_FLAVIO';'SAO PAULO';'SP';'C'
6746;'LEITE/PAULISTA';'SÃO PAULO';'SP';'C'
6747;'TRANSP_COMETA';'SALVADOR';'BA';'C'
6748;'MALTERIA/TAUBATE';'TAUBATE';'SP';'A'
6749;'TACONIC';'ITAPECERICA DA SERRA';'SP';'C'
6750;'LOCCA_LOCCA';'RIO DE JANEIRO';'RJ';'A'
6751;'GLOBAL_QUIMICA';'CABREUVA';'SP';'C'
6752;'VIBEL_COMERCIAL';'Sao Paulo';'SP';'A'
6753;'COCAMP_COOPERAT';'TEODORO SAMPAIO';'SP';'C'
6755;'ITOMELL';'SAO PAULO';'SP';'C'
6756;'DIFER';'São Paulo';'SP';'A'
6757;'CASA_MOSER_MAT_LAB';'SAO PAULO';'SP';'A'
6758;'FRIGORIFICO_INDEPENDENCIA';'ANASTACIO';'MS';'A'
6759;'MERITOR/OSASCO';'Osasco';'SP';'A'
6760;'PM/UBATUBA';'UBATUBA';'SP';'C'
6761;'ITAQUASUL';'SERGIPE';'SE';'C'
6762;'DROGUERIA/PARAGUAY';'FERNANDO DE LA MORA';'AL';'C'
6763;'COAMO_COOPER_AGROPECUARIA';'CAMPO MOURAO';'PR';'A'
6764;'MED_VETERINARIA/RJ';'RIO DE JANEIRO';'RJ';'C'
6766;'HAMADA/PAULO';'MANAUS';'AM';'A'
6767;'CTF/TABOAO';'TABOAO DA SERRA';'SP';'A'
6768;'ESTACON/BELEM';'BELÉM';'PA';'A'
6769;'FARMAVET_PROD_VET';'SAO PAULO';'SP';'A'
6770;'AQUALAB/RJ';'RIO DE JANEIRO';'RJ';'A'
6771;'CONJUNTO_HOSPITALAR';'SOROCABA';'SP';'A'
6772;'UFRJ/BIOQUIMICA';'RIO DE JANEIRO';'RJ';'A'
6774;'FERCORTEC';'RIO DE JANEIRO';'RJ';'A'
6775;'AVIBRAS_JACAREI';'JACAREI';'SP';'A'
6776;'OPP_POLIMEROS_SP';'ITATIBA';'SP';'C'
6777;'CONSOLID';'PORTO ALEGRE';'RS';'A'
6778;'BELMAR';'MACAPA';'AP';'A'
6779;'TELAVO';'TABOAO DA SERRA';'SP';'C'
6780;'STATURA';'SAO PAULO';'SP';'A'
6781;'BRAZILFILTER';'RIO DE JANEIRO';'RJ';'A'
6782;'ALUNORTE_PA_HYDRO';'BARCARENA';'PA';'A'
6783;'FEVAP_PAINEIS_ETIQ';'SAO PAULO';'SP';'C'
6784;'PROPAM';'SÃO PAULO';'SP';'C'
6785;'WK';'SÃO PAULO';'SP';'C'
6786;'ARCOR';'SÃO PAULO';'SP';'C'
6787;'F_MAYO';'SANTO ANDRÉ';'SP';'C'
6788;'PATOLOGISTAS';'SÃO PAULO';'SP';'C'
6789;'NOBEL_QUIMICA';'CAJAMAR';'SP';'C'
6790;'FUND_INDAIATUBANA';'INDAIATUBA';'SP';'C'
6791;'GUAPORE_VEICULOS';'GUARULHOS';'SP';'C'
6792;'EAGLE';'São José Dos Campos';'SP';'C'
6793;'PATRIMONIO_DO_CARMO';'SAO PAULO';'SP';'C'
6794;'CIMENTO_NASSAU';'CACHOEIRO DE ITAPEMIRIM';'ES';'A'
6795;'ALLFLAVORS_BROKLIN _PAULISTA';'SAO PAULO';'SP';'C'
6796;'CRENOR';'RIO DE JANEIRO';'RJ';'C'
6797;'INNOVA/TRIUNFO';'TRIUNFO';'RS';'C'
6798;'MARCHAND';'RIBEIRAO PRETO';'SP';'C'
6799;'FUSP';'SAO PAULO';'SP';'C'
6800;'ETF/PERNANBUCO';'Recife';'PE';'C'
6801;'ETF/PERNAMBUCO';'RECIFE';'PE';'C'
6802;'BERNAUER';'SAO PAULO';'SP';'A'
6803;'CASIL';'BARBACENA';'MG';'C'
6804;'POLIMEROS_DO_BRASIL';'GUARULHOS';'SP';'C'
6805;'RIETER/SBC';'SAO BERNARDO DO CAMPO';'SP';'C'
6806;'SENSOGLASS';'SÃO PAULO';'SP';'C'
6807;'DANELLI_VIEIRA_ENG';'TAUBATÉ';'SP';'C'
6808;'GRUPO_PHARMACOPEIA';'BARUERI';'SP';'A'
6809;'SENAI/SNB';'BRASILIA';'DF';'C'
6810;'VARIAN/SALVADOR';'SALVADOR';'BA';'C'
6811;'AGE/COSMETICA';'ITAPEVI';'SP';'C'
6813;'CERVEJARIA_CINTRA';'MOGI MIRIM';'SP';'C'
6814;'BIOTEC';'JUIZ DE FORA';'MG';'C'
6815;'BRASFIO';'SAO JOAO DA BOA VISTA';'SP';'C'
6816;'ISOGAMA_IND_QUIM';'SAO JOSE DOS PINHAIS';'PR';'A'
6817;'DIATOM_MINERACAO';'MOGI DAS CRUZES';'SP';'A'
6818;'STORK_ISC';'PIRACICABA';'SP';'C'
6820;'MUNDI_ENGENHARIA';'SOROCABA';'SP';'C'
6821;'TAPETES_SAO_CARLOS';'São Carlos';'SP';'A'
6822;'NUTRICON';'MANAUS';'AM';'C'
6824;'USP/RIBEIRAO_PRETO';'RIBEIRAO PRETO';'SP';'A'
6825;'AGRO_PLANTA';'Batatais';'SP';'C'
6826;'AIR_PRODUCTS/C_VERDE';'SAO PAULO';'SP';'A'
6827;'ABCCO';'ITAQUAQUECETUBA';'SP';'A'
6828;'SENAI/RESENDE';'RESENDE';'RJ';'C'
6829;'IRON_DISA';'SAO PAULO';'SP';'C'
6830;'SANTA_EDWIGES';'RIBEIRAO PIRES';'SP';'C'
6831;'C_O_MUELLER';'Curitiba';'PR';'C'
6832;'CLANOX';'ALMIRANTE TAMARANDE';'PR';'C'
6833;'MOJAVE';'Almirante Tamandaré';'PR';'A'
6834;'AGRITEC';'PIRACICABA';'SP';'A'
6835;'DICARNE';'RIO CLARO';'SP';'A'
6836;'THERMO_CENTER';'SAO PAULO';'SP';'C'
6837;'BRATAC';'Bastos';'SP';'A'
6838;'AT/LABS';'SÃO PAULO';'SP';'C'
6840;'PROQUIMICA/FORTALEZA';'FORTALEZA';'CE';'C'
6841;'INST_POLITECNICO';'SAO JOSE DOS CAMPOS';'SP';'C'
6842;'IDIPA';'SAO PAULO';'SP';'C'
6843;'UNIV_STA_CRUZ/ILHEUS';'ILHEUS';'BA';'A'
6844;'GRAVENA';'JABOTICABAL';'SP';'A'
6845;'CLINICA_INFANTIL/PA';'BELEM';'PA';'C'
6846;'TAKENAKA';'SAO PAULO';'SP';'C'
6847;'RODRIGUES/DEBORA';'CURITIBA';'PR';'C'
6849;'AGROCERES/UBERLANDIA';'UBERLANDIA';'MG';'C'
6850;'METALUX';'SALVADOR';'BA';'C'
6851;'ESC_AMERICANA';'CAMPINAS';'SP';'C'
6852;'PROINBRAS';'SÃO PAULO';'SP';'C'
6853;'IDROLAB';'CURITIBA';'PA';'C'
6854;'VALVUMINAS';'BELO HORIZONTE';'MG';'C'
6855;'HIDROLAB';'CURITIBA';'PR';'C'
6856;'MORAES/GUILHERME';'SAO PAULO';'SP';'C'
6857;'GDC_ALIMENTOS';'ITAJAI';'SC';'C'
6858;'CEFET';'ESPIRITO SANTO';'ES';'C'
6859;'ENGELAB';'CURITIBA';'PR';'A'
6860;'CARBOLINE';'COTIA';'SP';'C'
6861;'SOLORRICO/MG';'UBERABA';'MG';'C'
6862;'FORTITECH/CAMPINAS';'CAMPINAS';'SP';'A'
6863;'SCHAHIN/ENGENHARIA';'SAO PAULO';'SP';'A'
6865;'SENAI/LIMEIRA';'LIMEIRA';'SP';'C'
6866;'AGUAS_IMPERADOR';'Petrópolis';'RJ';'A'
6867;'MACRO_META';'NITEROI';'RJ';'C'
6869;'ENERTEC_DO_BRASIL';'SOROCABA';'SP';'A'
6870;'MK_MARCENARIA';'Sao Paulo';'SP';'C'
6871;'DATAMED_LTDA';'BELO HORIZONTE';'MG';'A'
6872;'BUCK_ENGA';'SAO JOSE DO RIO PRETO';'SP';'C'
6873;'CROSFIELD/RIO_CLARO';'RIO CLARO';'SP';'C'
6874;'CONST_TS/SP';'SAO PAULO';'SP';'C'
6875;'CEFET/BA';'SALVADOR';'BA';'A'
6876;'RD/SCHERER';'SOROCABA';'SP';'C'
6877;'SABESP/NOVO_MUNDO';'SAO PAULO';'SP';'A'
6878;'ADVANCED/PETROPOLIS';'PETROPOLIS';'RJ';'C'
6879;'HEMOPE/2';'RECIFE';'PE';'C'
6880;'FABER_CASTELL/';'SAO CARLOS';'SP';'C'
6881;'SGO_CONSTRUCOES';'BELO HORIZONTE';'MG';'C'
6882;'OSTI';'JUNDIAI';'SP';'C'
6883;'QUIMICAR_COM_IND';'VARGEM GRANDE PAULISTA';'SP';'C'
6884;'ADEXA';'SAO CAETANO DO SUL';'SP';'C'
6885;'ELI_LILLY_SP';'Sao Paulo';'SP';'A'
6887;'BRYLCOR';'GUARULHOS';'SP';'C'
6888;'READE';'GUARULHOS';'SP';'C'
6889;'HIDROGENIO';'CAMPINAS';'SP';'C'
6890;'TEXAS';'INDAIATUBA';'SP';'C'
6891;'ASEC';'SAO PAULO';'SP';'C'
6892;'LEINER';'COTIA';'SP';'C'
6893;'METAL';'SAO BERNARDO DO CAMPO';'SP';'C'
